1|KS A 0516|소용돌이 유량계에 의한 유량 측정 방법 (폐지)|2003-12-11|2003-1571||김세진|
3009|KS B ISO13853|기계안전 - 위험구역에 하체가 도달하는 것을 방호하기위한 안전거리 (폐지)|2018-01-17|2018-0004|기계융합산업표준과|양동학|
3010|KS B ISO13854|기계안전:인체부분의 협착을 방지하기위한 최소틈새|2017-07-17|2017-0240|기계융합산업표준과|양동학|
3011|KS B ISO13855|기계류의 안전성-신체부위의 접근속도와 관련한 보호장비의 위치선정|2021-09-03|2021-0306|기계융합산업표준과|양동학|
3012|KS B ISO13856-1|기계안전 — 압력감지식 방호장치 — 제1부: 압력감지매트와 압력감지바닥의 설계와 시험에 관한 일반원칙|2021-09-03|2021-0306|기계융합산업표준과|양동학|
3013|KS B ISO13856-2|기계안전 — 압력감지식 방호장치 — 제2부: 압력감지날과 압력감지봉의 설계와 시험에 관한 일반원칙|2021-09-03|2021-0306|기계융합산업표준과|양동학|
3014|KS B ISO13860|임업기계 — 포워더 — 용어, 정의 및 상업적 명세서|2022-06-30|2022-0129|기계융합산업표준과|정현우|
3015|KS B ISO13861|임업용 기계-휠 스키더-용어, 정의 및 상업적 시방서|2017-11-27|2017-0535|기계융합산업표준과|정현우|
3016|KS B ISO13862|임업용 기계 — 펠러번쳐 — 용어, 정의 및 규격|2021-10-05|2021-0430|기계융합산업표준과|정현우|
3017|KS B ISO13879|석유 및 천연 가스 산업 ― 기능명세서의 내용 및 작성방법|2019-12-13|2019-0466|기계융합산업표준과|강민구|
3018|KS B ISO13880|석유 및 천연 가스산업 ― 기술명세서의 내용 및 작성방법|2019-12-13|2019-0466|기계융합산업표준과|강민구|
3019|KS B ISO13916|용접 - 예열 온도, 층간 온도 및 예열 유지온도의 측정에 대한 지침 (폐지)|2013-12-18|2013-0731|기계융합산업표준과|양승배|
3020|KS B ISO13918|용접 - 아크 스터드 용접용 스터드 및 세라믹 페롤 (폐지)|2013-12-18|2013-0731|기계융합산업표준과|양동학|
3021|KS B ISO13919-1|용접 — 전자 빔 및 레이저 빔 용접 — 결함의 품질 등급에 대한 지침 — 제1부: 강|2018-11-29|2018-0462|기계융합산업표준과|양동학|
3022|KS B ISO13919-2|용접 — 전자 빔 및 레이저 빔 용접 — 결함의 품질 등급에 대한 지침 — 제2부: 알루미늄 및 알루미늄 합금|2018-11-29|2018-0462|기계융합산업표준과|양동학|
3023|KS B ISO13984|액체수소-육상차량 연료공급 시스템 인터페이스|2019-12-24|2019-0528|기계융합산업표준과|이경희|
3024|KS B ISO13985|액체수소-육상 차량용 연료 저장 용기|2019-12-24|2019-0528|기계융합산업표준과|이경희|
3025|KS B ISO13990|섬유기계 및 부속품-편직기용 방사 혼입기-용어 (폐지)|2013-12-30|2013-0088|기계융합산업표준과|양승배|
3026|KS B ISO14096-1|비파괴검사 ― 방사선투과필름 디지털화 시스템의 요건 ― 제1부 : 정의, 이미지 품질 요소의 정량적 측정, 표준참조필름 및 정성적 제어|2017-05-15|2017-0121|기계융합산업표준과|김낙현|
3027|KS B ISO14096-2|비파괴검사 ― 방사선투과필름 디지털화 시스템의 요건 ― 제2부 : 최소 요구조건|2017-05-15|2017-0121|기계융합산업표준과|김낙현|
3028|KS B ISO14104|기어 ― 연삭 후 표면 템퍼 에치 검사|2020-11-24|2020-0393|기계융합산업표준과|양동학|
3029|KS B ISO14112|가스용접기기 ― 가스브레이징 및 용접용 소형기기|2017-09-19|2017-0377|기계융합산업표준과|양동학|
3030|KS B ISO14113|가스 용접 장비 — 최대 작동 압력 45 Mpa(450 bar)인 압축 또는 액화 가스용 고무 플라스틱 호스|2021-01-26|2021-0016|기계융합산업표준과|양동학|
3031|KS B ISO14118|기계안전:예기치않은 시동의 방지|2017-07-17|2017-0240|기계융합산업표준과|양동학|
3032|KS B ISO14119|기계 안전 ― 가드와 관련된 연동 장치 ― 설계 선택에 대한 원칙|2021-09-03|2021-0306|기계융합산업표준과|양동학|
3033|KS B ISO14120|기계안전 - 가드 - 고정식 및 이동식 가드의 설계와 시공에 대한 일반 요구사항|2017-12-29|2017-0678|기계융합산업표준과|양동학|
3034|KS B ISO14121|기계안전 - 위험성 평가원리 (폐지)|2018-01-17|2018-0004|기계융합산업표준과|양동학|
3035|KS B ISO14122-1|기계안전 - 기계설비에 대한 영구적 접근 수단 - 제1부: 두 위치 간의 고정식 접근 수단의 선택|2020-08-19|2020-0177|기계융합산업표준과|양동학|
3036|KS B ISO14122-2|기계 안전 - 기계설비에 대한 영구적 접근 수단 - 제2부: 작업대와 통로|2020-08-19|2020-0177|기계융합산업표준과|양동학|
3037|KS B ISO14122-3|기계 안전 - 기계설비에 대한 영구적 접근 수단 - 제3부: 계단, 발판, 사다리 및 안전 난간|2020-08-19|2020-0177|기계융합산업표준과|양동학|
3038|KS B ISO14122-4|기계 안전 - 기계설비에 대한 영구적 접근 수단 - 제4부: 고정식 사다리|2020-08-19|2020-0177|기계융합산업표준과|양동학|
3039|KS B ISO14123-1|기계안전 : 기계에서 방출되는 유해물질에 의한 건강 유해성 감소 제1부:기계류 제작자에 대한 규정과 원칙|2017-12-11|2017-0584|기계융합산업표준과|양동학|
3040|KS B ISO14123-2|기계안전 : 기계에서 방출되는 유해물질에 의한 건강 유해성 감소 제2부 : 검증절차 및 방법|2017-12-11|2017-0584|기계융합산업표준과|양동학|
3041|KS B ISO1413|시계- 내충격성 시계 (폐지)|2013-12-30|2013-0069|기계융합산업표준과|양승배|
3042|KS B ISO14132-1|광학 및 포토닉스 - 망원경계 용어 - 제1부: 일반 용어 및 색인|2019-12-13|2019-0470|기계융합산업표준과|고설근|
3043|KS B ISO14132-2|광학 및 포토닉스 - 망원경계 용어 - 제2부: 쌍안경, 단안경 및 스파팅 스코프 용어|2019-12-13|2019-0470|기계융합산업표준과|고설근|
3044|KS B ISO14132-3|광학 및 포토닉스 - 망원경계 용어 - 제3부: 망원 조준경 용어|2019-12-13|2019-0470|기계융합산업표준과|고설근|
3045|KS B ISO14132-4|광학 및 포토닉스 - 망원경계 용어 - 제4부: 천체 망원경 용어|2019-12-13|2019-0470|기계융합산업표준과|고설근|
3046|KS B ISO14135-1|광학 및 포토닉스 — 망원 조준경의 제원 — 제1부: 범용 기기|2021-07-22|2021-0193|기계융합산업표준과|고설근|
3047|KS B ISO14135-2|광학 및 포토닉스 — 망원 조준경의 제원 — 제2부: 고성능 기기|2021-07-22|2021-0193|기계융합산업표준과|고설근|
3048|KS B ISO14137|공작기계 ─ 와이어 방전가공기의 시험 조건 ─ 정확정밀도 시험|2021-12-30|2021-0669|기계융합산업표준과|정지훈|
3049|KS B ISO14159|기계 안전 ― 기계 설계의 위생 요건|2017-07-17|2017-0240|기계융합산업표준과|양동학|
3050|KS B ISO14171|용접 재료 — 비합금과 세립강의 서브머지드 아크 용접용 솔리드 와이어 전극, 튜브형 코어드 전극 및 전극과 플럭스의 조합 — 분류|2019-12-24|2019-0520|기계융합산업표준과|양동학|
3051|KS B ISO14172|용접 재료 — 니켈 및 니켈합금의 아크 용접을 위한 피복 용접봉 — 분류|2021-08-30|2021-0294|기계융합산업표준과|양동학|
3052|KS B ISO14174|용접 재료－서브머지드 아크 용접 및 일렉트로슬래그 용접용 플럭스－분류|2021-01-26|2021-0016|기계융합산업표준과|양동학|
3053|KS B ISO14175|용접용 소모재 ─ 아크용접과 절단용 보호가스|2018-10-31|2018-0402|기계융합산업표준과|양동학|
3054|KS B ISO14246|가스 실린더 － 실린더 밸브 － 제조 시험 및 검사|2020-12-30|2020-0579|기계융합산업표준과|정지훈|
3055|KS B ISO14253-1|제품의 형상 명세(GPS) ― 가공물과 측정장비의 측정에 의한 검사 ― 제1부: 규격과의 적합성 또는 부적합성 검증을 위한 결정 규칙|2020-12-31|2020-0596|기계융합산업표준과|김민우|
3056|KS B ISO14253-2|제품의 형상 명세(GPS) ― 가공품과 측정장비의 측정에 의한 검사 ― 제2부: GPS 측정, 측정장비 교정과 제품 검증의 불확도 평가 가이드|2020-12-31|2020-0596|기계융합산업표준과|김민우|
3057|KS B ISO14253-3|제품의 형상 명세(GPS) ― 가공품과 측정장비의 측정에 의한 검사 ― 제3부: 측정불확도 문구에 대한 협정을 위한 가이드|2019-12-24|2019-0519|기계융합산업표준과|김민우|
3058|KS B ISO14258|산업자동화시스템-기업모델에 관한 개념 및 규칙 (폐지)|2013-11-14|2013-0606|전기전자정보표준과|정진우|
3059|KS B ISO14269-1|농림업용 트랙터와 자주식 기계 ― 운전실 환경 ― 1부: 용어|2018-06-08|2018-0163|기계융합산업표준과|정현우|
3060|KS B ISO14269-2|농림업용 트랙터와 자주식 기계 ― 운전실 환경 ― 2부: 난방, 환기, 공조시험방법과 성능|2018-06-08|2018-0163|기계융합산업표준과|정현우|
3061|KS B ISO14269-3|농림업용 트랙터와 자주식 기계 ― 운전실 환경 ― 제3부: 태양열의 영향 결정|2019-12-25|2019-0524|기계융합산업표준과|정현우|
3062|KS B ISO14269-4|농림업용 트랙터와 자주식 기계 ― 운전실 환경 ― 제4부: 공기 필터 엘리먼트 시험방법|2019-12-25|2019-0524|기계융합산업표준과|정현우|
3063|KS B ISO14269-5|농림업용 트랙터와 자주식 기계-운전실 환경-5부 : 가압 시스템 시험방법|2019-12-25|2019-0524|기계융합산업표준과|정현우|
3064|KS B ISO14271|점,프로젝션,심용접의 비커스경도시험(저하중,미세경도)|2019-12-24|2019-0520|기계융합산업표준과|양동학|
3065|KS B ISO14323|저항 점 용접과 프로젝션 용접 ― 용접부 파괴 시험 ― 충격 전단 시험과 충격 십자·인장 시험의 시편 치수와 절차 (폐지)|2014-12-26|2014-0906|기계융합산업표준과|양동학|
3066|KS B ISO14327|저항 용접 - 저항용접, 프로젝션, 심용접의 용접성 로브를 결정하는 절차|2019-12-31|2019-0595|기계융합산업표준과|양동학|
3067|KS B ISO14341|용접 재료 — 비합금강과 세립강용 가스차폐 금속아크 용접용 와이어 및 용착금속 — 분류|2019-12-31|2019-0595|기계융합산업표준과|양동학|
3068|KS B ISO14343|용접재료 - 스테인리스 강과 내열강의 아크 용접용 와이어 전극, 대상 전극, 와이어와 로드 - 분류|2019-12-24|2019-0520|기계융합산업표준과|양동학|
3069|KS B ISO14344|용접 재료 — 용가재 및 플럭스 조달|2019-12-31|2019-0595|기계융합산업표준과|양동학|
3070|KS B ISO1436-1|고무 호스 및 호스 조립체 －와이어 브레이드로 보강된 유압형 － 시방서 -제 1 부 : 오일을 베이스로 한 유체 적용 (폐지)|2010-07-29|2010-0297|바이오화학서비스표준과|박현영|
3071|KS B ISO14368-1|미네랄 및 사파이어 휴대용 시계유리 - 제1부: 치수 및 허용공차 (폐지)|2013-12-30|2013-0069|기계융합산업표준과|양승배|
3072|KS B ISO14368-2|미네랄 및 사파이어 휴대용 시계유리 - 제2부: 접착제나 개스킷을 이용한 케이스 조립 (폐지)|2013-12-30|2013-0069|기계융합산업표준과|양승배|
3073|KS B ISO14368-3|미네랄 및 사파이어 휴대용 시계유리 - 제3부: 품질기준 및 시험방법 (폐지)|2013-12-30|2013-0069|기계융합산업표준과|양승배|
3074|KS B ISO14372|용접 재료 - 확산성 수소 측정에 의한 피복 아크 용접봉의 내흡습성 결정|2019-12-31|2019-0595|기계융합산업표준과|양동학|
3075|KS B ISO14373|저항용접 ― 비도금 및 도금 저탄소강의 점용접 절차|2017-09-19|2017-0377|기계융합산업표준과|양동학|
3076|KS B ISO14397-1|토공기계 ― 로더 및 백호로더 ― 제 1부: 정격 작동용량의 계산 및 계산된 전도하중 확인을 위한 시험 방법|2020-12-24|2020-0525|기계융합산업표준과|정현우|
3077|KS B ISO14397-2|토공기계 ― 로더 및 백호로더 ― 제 2부: 최대 인양높이까지의 굴삭력 및 인양능력 측정을 위한 시험방법|2020-12-24|2020-0525|기계융합산업표준과|정현우|
3078|KS B ISO14401-1|토공기계 ― 감시기와 후사경의 시야범위 ― 제1부: 시험방법|2017-12-11|2017-0581|기계융합산업표준과|정현우|
3079|KS B ISO14401-2|토공기계 — 감지장치와 후사경의 시야 범위 — 제2부: 성능 기준|2020-12-24|2020-0525|기계융합산업표준과|정현우|
3080|KS B ISO14490-3|광학 및 광학 기기 - 망원 광학계 시험 방법 - 제 3 부 : 망원 조준경 시험 방법|2021-07-22|2021-0193|기계융합산업표준과|고설근|
3081|KS B ISO14500|섬유기계 및 부속품-자카드 직기용 종광-용어 (폐지)|2013-12-30|2013-0088|기계융합산업표준과|양승배|
3082|KS B ISO14511|관로에서의 유량 측정 - 열식 질량 유량계|2019-12-16|2019-0484|기계융합산업표준과|윤승환|
3083|KS B ISO14518|크레인 ― 시험 하중의 요구 사항|2017-11-27|2017-0536|기계융합산업표준과|강민구|
3084|KS B ISO14520-1|가스계 소화설비 ― 물리적 특성 및 설비의 설계 ― 제1부 : 일반요건|2020-12-29|2020-0562|기계융합산업표준과|김민우|
3085|KS B ISO14520-15|가스계 소화설비 ― 물리적 특성 및 설계 ― 제15부: IG-541 소화약제|2020-12-29|2020-0562|기계융합산업표준과|김민우|
3086|KS B ISO14520-6|가스계 소화설비 ― 물리적 특성 및 설비의 설계 ― 제6부 : HCFC Blend A 소화약제 (폐지)|2020-12-24|2020-0522|기계융합산업표준과|김민우|
3087|KS B ISO14520-9|가스계 소화설비 - 물리적 특성 및 설비의 설계 - 제9부 : HFC 227ea 소화약제|2020-12-29|2020-0562|기계융합산업표준과|김민우|
3088|KS B ISO14539|산업용 머니퓰레이팅 로봇 ─ 쥠형 그리퍼 ─ 용어 및 특성 표시|2020-12-21|2020-0490|기계융합산업표준과|강민구|
3089|KS B ISO14555|용접 — 금속재료의 아크 스터드 용접|2021-01-26|2021-0014|기계융합산업표준과|양동학|
3090|KS B ISO14556|철강-샤르피 V홈 충격시험-계장화 시험방법 (폐지)|2015-12-22|2015-0597|기계융합산업표준과|윤승환|
3091|KS B ISO14577-1|금속재료의 계장화 압입시험 - 제1부 : 시험방법 (폐지)|2015-12-22|2015-0597|기계융합산업표준과|윤승환|
3092|KS B ISO14577-2|금속재료의 계장화 압입시험 - 제2부 : 시험기의 검정 및 교정 (폐지)|2017-06-26|2017-0193|기계융합산업표준과|윤승환|
3093|KS B ISO14577-3|금속재료의 계장화 압입시험 - 제3부 : 기준시험편의 보정 (폐지)|2017-06-26|2017-0193|기계융합산업표준과|윤승환|
3094|KS B ISO14579|6엽 구멍붙이 볼트|2019-11-22|2019-0382|기계융합산업표준과|양동학|
3095|KS B ISO14580|6각 별모양 구멍붙이 납작머리 스크루 (폐지)|2013-12-23||기계융합산업표준과|양승배|
3096|KS B ISO14583|6각 별모양 구멍붙이 냄비머리 스크루 (폐지)|2013-12-23||기계융합산업표준과|양승배|
3097|KS B ISO14584|6각 별모양 구멍 붙이 둥근 접시머리 스크루 (폐지)|2013-12-23||기계융합산업표준과|양승배|
3098|KS B ISO14585|6각 별모양 구멍 붙이 냄비머리 태핑 스크루 (폐지)|2013-12-23||기계융합산업표준과|양승배|
3099|KS B ISO14586|6각 별모양 구멍 붙이 접시머리 태핑 스크루 (폐지)|2013-12-23||기계융합산업표준과|양승배|
3100|KS B ISO14587|6각 별모양 구멍붙이 둥근 접시머리 태핑 스크루 (폐지)|2013-12-18|2013-0731|기계융합산업표준과|양승배|
3101|KS B ISO14588|블라인드 리벳 ― 용어 및 정의|2017-11-10|2017-0506|기계융합산업표준과|양동학|
3102|KS B ISO14589|블라인드 리벳 - 기계적 시험|2017-11-10|2017-0506|기계융합산업표준과|양동학|
3103|KS B ISO14635-1|기어 -FZG 시험절차- 제1부 : 오일의 상대적 스커핑 내하중성에 대한 FZG 시험방법 A/8.3/90 (폐지)|2013-12-18|2013-0731|기계융합산업표준과|양승배|
